Date,Income,Expenses,Department,Region,Customer_Satisfaction_Score,Transaction_Count,Profit
2021-03-10,22201,19370,IT,East,6,314,2831
2023-04-25,41305,6247,Finance,South,3,483,35058
2023-11-14,27574,29564,Finance,South,2,244,-1990
2020-08-05,40859,25341,IT,West,8,309,15518
2023-02-05,20096,18250,Sales,East,7,5,1846
2022-08-05,20228,12111,Sales,West,8,370,8117
2020-12-14,19218,25973,HR,East,6,317,-6755
2022-02-26,34831,6886,Sales,South,9,21,27945
2020-01-26,28802,5310,Marketing,North,9,186,23492
2022-12-07,28947,15760,HR,East,2,209,13187
2022-05-08,29335,22988,Operations,South,5,231,6347
2021-01-04,39907,27043,HR,South,9,14,12864
2022-11-03,26653,25366,Finance,South,3,352,1287
2023-04-25,49387,29944,Finance,North,5,79,19443
2022-06-02,32031,8546,HR,South,8,469,23485
2020-10-05,19119,26225,IT,West,2,182,-7106
2020-12-06,14555,27558,Sales,South,6,78,-13003
2023-09-13,11042,10351,Finance,South,4,297,691
2021-08-29,48212,29401,Finance,East,6,272,18811
2022-11-14,14188,22381,Marketing,East,3,51,-8193
2021-06-12,23060,5496,Sales,East,6,257,17564
2021-03-01,20233,27069,Finance,South,7,296,-6836
2020-01-29,13088,22347,IT,South,3,18,-9259
2022-08-13,11646,15196,Finance,West,5,290,-3550
2020-11-18,23127,6198,Sales,North,8,218,16929
2020-11-08,42615,15537,Marketing,South,2,445,27078
2021-08-06,10487,10910,Sales,North,7,100,-423
2023-07-17,25453,10484,IT,South,1,149,14969
2022-01-31,44515,18397,Marketing,North,7,385,26118
2020-10-21,26911,5576,Sales,East,1,155,21335
2021-10-17,27551,24544,IT,South,4,435,3007
2022-02-24,26278,5053,IT,West,4,395,21225
2020-08-10,30856,20989,HR,North,5,376,9867
2020-03-15,21931,16624,Finance,East,2,102,5307
2020-04-11,32188,20835,Marketing,West,6,115,11353
2022-06-03,10483,5228,Marketing,East,6,270,5255
2020-06-21,10451,21190,Finance,South,8,92,-10739
2022-10-24,14069,17022,Sales,West,1,439,-2953
2021-01-29,23386,5984,HR,North,4,411,17402
2022-04-12,17207,17660,Marketing,North,2,406,-453
2022-09-30,47165,23851,IT,West,8,21,23314
2020-06-15,48439,15041,Marketing,North,4,120,33398
2020-10-26,28157,5531,HR,East,8,408,22626
2020-04-27,32006,18711,Finance,West,2,19,13295
2021-05-26,19190,16227,Operations,North,4,24,2963
2021-09-03,28449,13028,Finance,East,9,26,15421
2023-04-13,39678,21945,IT,North,5,153,17733
2020-06-07,24929,5089,Marketing,East,6,301,19840
2023-11-08,49100,10735,Finance,South,9,364,38365
2023-06-04,17913,8145,IT,East,9,413,9768
2022-11-27,19995,6292,Sales,North,7,202,13703
2021-04-07,36727,25494,IT,East,2,499,11233
2023-12-25,11946,28880,Marketing,North,7,139,-16934
2020-04-13,46183,12559,Sales,West,9,280,33624
2022-09-08,11394,8781,Sales,West,2,24,2613
2023-05-01,12421,25451,Sales,South,7,12,-13030
2020-09-06,30303,24889,Operations,East,7,135,5414
2022-11-02,29467,7391,Operations,South,3,424,22076
2021-07-20,34504,22602,Sales,West,6,81,11902
2021-08-19,20980,26539,Finance,East,8,355,-5559
2021-09-12,11844,18204,Finance,East,8,70,-6360
2021-07-08,44572,7252,Finance,South,3,204,37320
2023-11-12,28887,8891,Marketing,South,6,79,19996
2020-03-11,28277,14866,Sales,East,2,480,13411
2022-08-13,47112,22159,Finance,East,2,279,24953
2022-08-30,32975,10229,Sales,East,8,199,22746
2021-03-13,29449,29800,IT,South,5,379,-351
2022-12-03,29459,12553,Finance,North,5,294,16906
2023-07-19,11259,5063,IT,West,4,415,6196
2022-11-03,28604,6787,IT,West,4,285,21817
2023-10-26,23859,28475,Finance,South,8,428,-4616
2023-02-09,35362,26440,HR,East,3,156,8922
2023-11-03,37943,17042,IT,West,3,76,20901
2020-11-09,31319,13069,Finance,West,8,219,18250
2023-12-09,45215,16726,IT,West,3,324,28489
2021-04-29,45897,8915,Marketing,West,2,277,36982
2020-06-17,17697,19655,Operations,East,5,265,-1958
2022-06-06,33075,17644,Operations,South,3,49,15431
2022-03-13,41360,5092,Operations,East,6,98,36268
2020-09-02,38160,15934,HR,East,7,293,22226
2020-09-22,38735,6677,Sales,West,3,21,32058
2022-04-28,41293,26892,IT,West,9,444,14401
2020-08-30,13949,27114,Marketing,East,1,23,-13165
2023-08-16,20659,8864,HR,East,7,472,11795
2023-09-12,18010,26320,Operations,East,4,138,-8310
2021-06-13,36769,22785,HR,North,7,230,13984
2022-04-26,33823,22990,Marketing,West,9,326,10833
2022-09-30,26400,17148,Finance,South,9,405,9252
2020-12-07,49009,16263,HR,South,1,357,32746
2023-06-26,24787,22281,Operations,South,4,29,2506
2022-01-29,17906,20113,Sales,North,7,315,-2207
2023-11-04,23303,9587,Operations,North,6,424,13716
2022-03-08,11266,25097,Operations,South,9,21,-13831
2021-06-15,43246,24515,Operations,South,7,342,18731
2022-05-13,13977,22916,HR,South,3,99,-8939
2023-11-05,16068,27919,Marketing,East,7,63,-11851
2020-02-11,41227,15169,Operations,West,5,302,26058
2023-09-30,22740,28670,Finance,North,2,133,-5930
2021-08-21,32797,6798,HR,North,3,15,25999
2023-07-08,17791,29546,Marketing,East,6,105,-11755
2020-11-01,10485,18782,Sales,North,6,111,-8297
2022-03-19,40695,22735,Operations,South,7,339,17960
2022-05-11,47441,18408,IT,North,6,336,29033
2023-06-17,10337,15030,HR,East,9,424,-4693
2021-11-09,35436,15752,Finance,West,5,111,19684
2023-08-29,25092,12051,Sales,South,5,363,13041
2021-12-31,44771,28242,Sales,North,8,343,16529
2021-03-16,11471,14855,Sales,South,8,4,-3384
2022-07-21,37696,15589,HR,West,1,469,22107
2022-06-21,16489,16395,Marketing,North,3,152,94
2020-05-12,17856,17833,IT,South,6,42,23
2021-12-19,38611,5598,Finance,East,6,375,33013
2020-02-20,19365,19367,Marketing,East,1,26,-2
2021-09-09,44373,23428,Operations,West,2,362,20945
2021-01-26,15664,21642,IT,West,7,194,-5978
2021-11-26,33323,25955,Marketing,West,1,360,7368
2021-06-06,36455,13003,Operations,North,5,8,23452
2021-05-22,15379,28352,IT,West,1,73,-12973
2020-12-19,12124,15097,HR,North,6,450,-2973
2022-05-16,41536,18207,Finance,South,7,78,23329
2022-08-30,14991,27560,Finance,East,8,148,-12569
2023-11-19,16794,28426,Operations,South,3,322,-11632
2022-08-13,39218,29963,Marketing,East,3,68,9255
2020-04-05,41113,16824,IT,West,1,355,24289
2020-04-15,46074,5797,Operations,South,3,183,40277
2021-11-08,37977,15695,Operations,South,5,334,22282
2021-05-27,38359,10713,HR,West,6,85,27646
2023-06-19,28043,12311,Operations,South,3,496,15732
2022-05-05,32523,25404,IT,North,4,79,7119
2022-02-28,19070,10911,Sales,East,5,39,8159
2021-05-29,17199,8954,IT,West,5,306,8245
2022-06-16,28703,14819,IT,North,9,20,13884
2022-12-20,29267,9312,HR,North,8,70,19955
2023-12-10,24133,13980,HR,West,1,156,10153
2022-10-04,38571,27023,Finance,South,2,117,11548
2023-08-10,36991,27563,Finance,East,5,368,9428
2022-01-06,21579,28163,Operations,North,3,427,-6584
2020-10-28,43355,23440,Finance,South,7,450,19915
2023-04-08,29003,20828,HR,West,6,28,8175
2021-10-07,31871,18952,Operations,West,2,375,12919
2022-11-30,16223,12102,Sales,East,8,98,4121
2020-08-18,24197,28028,Marketing,West,5,462,-3831
2023-12-03,19387,17660,HR,East,6,329,1727
2022-01-07,47121,20427,HR,West,8,151,26694
2022-09-23,36902,27169,Sales,West,6,364,9733
2020-10-23,24839,6447,HR,North,3,419,18392
2021-03-30,45373,21898,Finance,South,7,22,23475
2022-12-16,45306,17651,Finance,North,4,261,27655
2022-07-30,23896,23297,Finance,East,6,60,599
2020-08-27,26198,20112,Sales,North,6,425,6086
2023-04-14,44524,6951,Operations,West,5,413,37573
2022-12-22,38651,26954,HR,West,1,163,11697
2021-07-04,42636,18827,HR,South,8,114,23809
2020-05-17,44128,13965,Finance,East,2,354,30163
2021-03-29,37144,5328,Operations,West,4,196,31816
2023-06-03,28757,13985,HR,South,3,45,14772
2021-03-18,43963,27897,IT,South,6,113,16066
2023-05-14,28515,17884,Sales,West,1,393,10631
2020-01-27,32027,10973,Marketing,West,9,179,21054
2021-04-01,23792,22794,IT,East,5,270,998
2021-11-25,25777,12714,Marketing,South,5,493,13063
2021-12-10,29794,6137,IT,South,4,325,23657
2022-04-28,42544,26050,IT,South,4,370,16494
2022-08-06,28751,26541,IT,East,1,56,2210
2020-04-16,41023,22952,Sales,South,9,367,18071
2021-03-19,29727,9472,Marketing,North,9,347,20255
2020-02-05,33665,28950,Operations,North,4,267,4715
2021-08-19,41126,8274,Operations,South,4,414,32852
2020-06-03,29481,8273,Finance,North,7,115,21208
2023-04-07,35836,27627,HR,North,4,357,8209
2022-03-06,44101,24853,Sales,East,1,167,19248
2020-09-28,33549,27316,Finance,South,9,354,6233
2023-12-14,13336,20151,Finance,East,2,115,-6815
2023-04-22,18157,15155,Sales,South,5,408,3002
2023-06-14,46155,27948,Sales,West,4,80,18207
2022-09-07,47481,10362,IT,North,8,314,37119
2020-05-01,41567,9636,Sales,East,6,286,31931
2023-12-11,47869,10346,Operations,East,7,408,37523
2023-10-30,12431,22620,Sales,West,2,323,-10189
2023-09-11,43784,15938,IT,West,4,29,27846
2020-05-29,27025,9208,Marketing,North,4,42,17817
2021-12-07,30446,9468,Finance,North,2,460,20978
2022-09-21,18507,7346,Sales,South,4,119,11161
2020-06-01,43208,18984,Finance,South,9,62,24224
2022-11-06,27522,6042,Marketing,West,8,155,21480
2021-07-04,35490,18063,HR,North,1,285,17427
2022-04-24,48011,26150,IT,North,8,450,21861
2023-10-03,45071,25490,Finance,West,9,441,19581
2023-05-10,40413,13199,Sales,West,8,189,27214
2023-12-17,24040,28704,HR,East,1,285,-4664
2020-10-06,48718,8731,HR,West,8,104,39987
2021-02-25,17046,14765,Marketing,East,5,57,2281
2022-09-19,49374,12302,Finance,South,9,457,37072
2022-03-14,46189,26876,Finance,West,9,311,19313
2020-12-20,28462,21844,Operations,West,6,372,6618
2021-01-12,48871,21294,Operations,West,3,172,27577
2023-02-21,30534,7302,Operations,East,7,384,23232
2020-03-20,44968,24017,Finance,West,3,156,20951
2022-09-14,30935,14543,Finance,West,7,165,16392
2020-08-20,19009,5361,Operations,North,8,407,13648
2020-06-02,11946,10493,IT,North,5,333,1453
2022-06-25,46724,28530,Sales,North,5,69,18194
2023-12-03,13325,22171,Sales,West,4,480,-8846
2022-11-20,18699,21592,IT,North,3,476,-2893
2021-01-05,13745,13458,Marketing,South,8,58,287
2020-11-18,40794,10092,Sales,North,6,207,30702
2020-11-27,34544,21937,Finance,West,6,472,12607
2020-08-30,31198,13025,HR,North,2,416,18173
2021-03-05,23489,18817,Finance,North,4,85,4672
2023-04-20,32474,14779,Sales,North,5,325,17695
2022-03-19,28420,9516,IT,South,5,101,18904
2021-01-10,12677,11451,Marketing,South,3,292,1226
2020-03-21,44512,19530,Sales,East,5,251,24982
2021-02-23,21175,14310,IT,West,5,220,6865
2021-04-11,11177,6513,HR,South,2,160,4664
2023-12-22,10761,28809,Operations,South,5,187,-18048
2022-12-16,47546,18336,HR,South,3,384,29210
2023-09-07,16458,26735,HR,West,3,444,-10277
2023-07-13,30110,16595,Marketing,East,5,87,13515
2023-06-04,38253,11749,Sales,West,9,464,26504
2022-04-08,28317,12005,Operations,North,2,498,16312
2022-03-14,38433,29796,IT,East,9,330,8637
2022-12-13,17179,23728,Operations,North,3,349,-6549
2022-09-04,24849,28538,Sales,South,7,155,-3689
2020-01-04,14444,23355,Marketing,West,1,355,-8911
2023-08-26,12964,9438,Sales,North,1,490,3526
2021-08-25,22811,17880,IT,East,8,493,4931
2023-01-17,20067,26708,Operations,North,9,280,-6641
2020-11-15,49992,17256,HR,North,3,343,32736
2023-10-30,20472,15176,Sales,South,6,323,5296
2021-05-15,25126,21359,Finance,North,3,164,3767
2023-06-11,13101,19412,Marketing,North,6,493,-6311
2023-09-22,36990,27053,Marketing,South,7,398,9937
2021-07-24,46665,19287,Operations,East,5,68,27378
2020-07-03,13678,26545,HR,South,3,428,-12867
2021-07-09,44611,22589,IT,North,8,432,22022
2023-04-18,40729,18044,HR,West,5,362,22685
2023-01-04,39035,23239,Operations,South,1,375,15796
2022-06-11,25958,23383,HR,South,9,288,2575
2023-07-19,34250,7435,Operations,North,3,212,26815
2020-02-24,17083,16166,HR,West,2,120,917
2022-05-12,31756,28164,Sales,East,3,401,3592
2020-03-17,11466,8098,Marketing,West,7,477,3368
2020-10-22,10339,8386,Operations,South,8,185,1953
2023-05-27,31103,10440,Operations,West,2,423,20663
2023-07-24,27088,17735,Marketing,East,7,416,9353
2022-01-15,13724,15008,Finance,West,5,452,-1284
2023-07-13,31643,11436,Finance,West,9,216,20207
2022-06-18,36044,23161,IT,West,7,492,12883
2020-02-12,20334,12403,Operations,South,1,490,7931
2023-10-16,43320,28242,Sales,North,1,130,15078
2023-06-05,46259,15696,HR,North,6,78,30563
2020-08-14,10789,7939,Sales,West,9,488,2850
2022-12-22,43941,22222,Operations,South,1,170,21719
2020-06-19,10552,27109,IT,South,3,38,-16557
2022-08-20,29806,26143,Operations,South,5,55,3663
2022-01-31,46979,26244,IT,North,4,439,20735
2022-04-29,18823,8138,Marketing,South,1,290,10685
2020-11-02,41980,21559,HR,West,4,46,20421
2021-07-21,10860,25989,Sales,North,4,171,-15129
2022-09-18,10290,8162,IT,South,4,130,2128
2020-02-03,24344,7752,Sales,West,3,164,16592
2022-04-06,15870,17889,Marketing,North,7,70,-2019
2020-05-09,43397,5837,Operations,South,1,292,37560
2023-11-18,49775,17043,IT,East,2,406,32732
2023-03-20,26186,20797,HR,West,1,69,5389
2021-10-16,48711,19386,IT,East,4,422,29325
2021-09-21,42265,29229,Finance,North,5,105,13036
2023-11-08,31016,7733,Operations,South,5,54,23283
2022-11-06,14080,17002,Operations,West,2,406,-2922
2021-08-16,22972,19601,HR,West,3,368,3371
2022-11-03,11760,29072,HR,West,4,459,-17312
2020-03-21,21274,10206,Marketing,East,6,363,11068
2023-05-15,47476,7653,Sales,South,6,248,39823
2020-07-22,33304,27524,IT,South,2,415,5780
2023-11-03,22166,28603,Marketing,South,2,309,-6437
2020-01-23,13398,24733,Sales,East,9,373,-11335
2021-09-05,40625,8310,Marketing,North,2,106,32315
2023-03-31,20515,9680,Finance,East,2,349,10835
2020-05-23,24705,23770,HR,North,3,315,935
2020-04-13,46329,10191,HR,East,9,97,36138
2023-11-06,20607,21757,Operations,South,6,342,-1150
2023-12-11,40006,9675,IT,South,6,433,30331
2020-11-19,23018,17804,IT,South,5,27,5214
2023-04-09,19816,21210,IT,East,7,72,-1394
2021-07-29,30494,6261,Marketing,West,4,378,24233
2020-09-30,31237,12633,Marketing,East,3,496,18604
2021-03-27,16831,13312,IT,North,7,185,3519
2022-05-30,40541,10532,Operations,East,1,134,30009
2020-05-04,13447,27226,Sales,North,6,174,-13779
2023-11-07,15584,25229,Finance,East,2,281,-9645
2020-11-12,37156,7884,Marketing,West,2,98,29272
2020-04-16,46559,15809,IT,West,8,393,30750
2022-06-25,31465,25522,HR,South,3,64,5943
2021-03-05,27217,10623,Marketing,West,9,484,16594
2021-12-04,20190,16460,Sales,East,4,415,3730
2023-09-22,15335,15234,Marketing,West,6,403,101
2022-08-29,16260,23503,Sales,South,1,113,-7243
2020-12-27,35778,29100,Sales,East,3,65,6678
2022-03-06,25605,21874,Marketing,North,4,216,3731
2021-03-07,28559,19137,Sales,East,5,354,9422
2021-11-05,30557,8045,Marketing,South,1,401,22512
2022-05-08,45556,5382,Marketing,West,4,290,40174
2023-11-30,34917,22188,Operations,West,5,483,12729
2022-10-10,35937,10585,HR,East,4,420,25352
2023-11-01,41538,14369,Finance,North,7,397,27169
2023-03-21,16721,7217,Sales,North,8,315,9504
2023-09-07,30575,14487,Marketing,North,8,89,16088
2023-05-22,17312,28661,Sales,North,3,247,-11349
2021-07-29,14616,17718,Marketing,East,5,332,-3102
2022-12-24,43763,27978,Finance,West,8,149,15785
2022-06-11,43124,28170,Marketing,North,7,357,14954
2020-09-26,34761,20115,Marketing,East,9,366,14646
2023-01-28,11693,27550,HR,East,7,486,-15857
2023-02-02,12590,23798,Sales,East,2,449,-11208
2023-02-28,40870,5650,HR,North,4,240,35220
2023-11-13,19534,13169,HR,North,8,6,6365
2023-09-06,17921,26299,HR,East,9,237,-8378
2021-03-13,11691,21312,HR,East,7,365,-9621
2022-11-08,12904,15943,Operations,East,5,267,-3039
2020-08-12,49705,8198,Sales,West,1,336,41507
2022-09-16,40956,22325,Sales,West,9,406,18631
2021-04-04,28764,13732,Marketing,South,6,238,15032
2021-01-28,18208,10805,Sales,South,2,139,7403
2023-06-03,25783,25111,Finance,North,2,165,672
2022-06-30,18515,23913,HR,West,1,282,-5398
2023-10-15,12070,6202,IT,South,4,185,5868
2023-12-24,27314,26348,Sales,East,2,154,966
2020-01-15,23771,22034,IT,East,9,106,1737
2021-07-13,41240,8006,Finance,North,2,149,33234
2022-09-30,27828,24288,Operations,North,9,185,3540
2021-02-17,34978,13505,Marketing,South,1,410,21473
2023-10-10,30936,25498,Marketing,East,7,271,5438
2022-09-25,36082,14375,Marketing,North,6,359,21707
2023-05-04,27905,18105,Operations,North,6,191,9800
2020-04-24,13098,21505,HR,West,2,163,-8407
2023-12-11,37020,11603,IT,South,1,395,25417
2023-10-07,28952,29744,Sales,North,8,201,-792
2022-09-02,20985,8682,HR,South,8,106,12303
2023-01-03,18283,18460,Marketing,East,2,215,-177
2020-02-05,47708,26108,Marketing,South,4,324,21600
2020-08-29,14762,25505,HR,North,4,478,-10743
2020-03-03,44521,18559,IT,West,2,220,25962
2021-10-27,15054,11864,HR,South,9,345,3190
2021-05-23,23276,28778,Operations,South,4,470,-5502
2020-07-06,15781,19234,Marketing,East,4,217,-3453
2022-01-04,26471,16889,IT,West,4,474,9582
2020-04-02,28025,6729,Sales,South,5,434,21296
2020-01-05,45730,16747,Marketing,West,8,29,28983
2023-04-04,15413,27336,HR,North,4,238,-11923
2020-01-25,17420,26513,IT,West,3,64,-9093
2021-05-22,49678,22502,Marketing,North,1,425,27176
2020-04-07,36527,7168,Sales,East,2,96,29359
2023-07-15,22029,17413,Sales,East,4,154,4616
2021-10-23,46525,19884,Finance,East,9,28,26641
2023-11-17,47564,17973,HR,North,1,340,29591
2023-08-01,46060,12668,Operations,South,6,176,33392
2021-11-14,13832,18260,HR,North,6,251,-4428
2023-02-06,12611,16308,IT,West,3,194,-3697
2020-01-27,18353,22434,HR,West,9,279,-4081
2020-02-24,37589,13896,IT,North,3,39,23693
2023-03-02,35421,11640,Finance,East,1,69,23781
2022-12-11,21068,24283,Finance,East,2,277,-3215
2022-02-19,13346,24591,Finance,West,4,120,-11245
2020-10-24,46822,18919,Operations,West,4,86,27903
2023-11-23,14200,12674,Finance,South,2,177,1526
2022-11-07,18527,25216,HR,South,6,459,-6689
2022-03-28,20535,23392,Sales,South,6,94,-2857
2022-05-04,27944,9721,IT,West,3,92,18223
2021-07-12,14164,6066,IT,South,1,420,8098
2023-06-23,40022,15138,Sales,West,9,81,24884
2021-05-17,22438,29671,HR,West,4,341,-7233
2023-01-17,33104,6918,Operations,North,9,421,26186
2020-07-21,14852,14457,Marketing,South,5,228,395
2022-08-03,16713,15726,HR,North,7,383,987
2020-08-27,13183,19282,Finance,North,3,473,-6099
2021-05-04,41354,29815,HR,South,3,88,11539
2022-11-02,18032,22711,IT,West,8,350,-4679
2021-10-10,24275,27594,IT,West,1,128,-3319
2023-08-31,28793,12448,Operations,West,8,298,16345
2021-11-15,47066,28743,Finance,South,8,190,18323
2023-05-06,28918,6142,Operations,West,3,355,22776
2020-08-30,15599,24607,Operations,North,1,469,-9008
2021-05-21,42771,25232,Sales,East,9,134,17539
2022-12-02,23440,6415,Marketing,South,4,469,17025
2023-09-15,21289,11374,Marketing,East,7,136,9915
2023-12-23,15161,5760,Finance,North,9,325,9401
2021-09-04,10964,8642,Operations,East,3,40,2322
2020-06-10,25942,22936,IT,North,5,138,3006
2021-10-17,48369,22246,Marketing,East,3,287,26123
2022-08-16,24184,14347,HR,East,5,256,9837
2021-09-12,12947,29932,Sales,West,2,286,-16985
2023-12-29,16238,28593,IT,East,4,435,-12355
2023-06-10,23156,6328,Sales,North,2,85,16828
2020-04-20,12411,22413,HR,North,3,420,-10002
2022-07-22,25674,23760,Marketing,North,5,317,1914
2023-06-09,18308,24625,Sales,South,9,27,-6317
2022-01-19,12924,17063,Finance,North,3,230,-4139
2021-12-09,45605,8140,Sales,South,6,291,37465
2020-09-29,10576,22265,Sales,North,4,316,-11689
2022-03-17,24641,13730,HR,South,4,288,10911
2020-02-10,18963,19057,IT,East,5,346,-94
2021-07-13,34291,8557,IT,East,7,132,25734
2021-04-10,42728,18211,HR,North,4,91,24517
2023-01-05,28789,28447,Sales,South,8,356,342
2021-05-04,49651,19386,Sales,West,9,229,30265
2020-04-26,37899,23580,Operations,West,9,27,14319
2021-03-09,25658,23334,Finance,West,9,303,2324
2022-11-08,48907,14802,Marketing,East,2,496,34105
2022-09-20,24184,27321,Marketing,East,3,390,-3137
2020-07-14,41747,8163,IT,South,5,466,33584
2021-09-10,22965,9463,HR,North,1,282,13502
2021-02-28,20493,9007,Sales,East,4,492,11486
2023-11-18,36178,9675,Finance,North,5,280,26503
2023-07-31,43887,19058,Marketing,West,9,199,24829
2020-02-03,12214,21233,HR,West,8,375,-9019
2020-10-21,18000,9751,HR,North,1,300,8249
2022-10-03,18065,11219,Sales,South,3,398,6846
2023-06-28,11085,20445,Finance,West,3,397,-9360
2020-12-04,13532,13418,HR,South,6,154,114
2021-09-09,27622,28914,Marketing,West,4,299,-1292
2020-06-28,14834,12735,Operations,East,4,43,2099
2021-09-13,30197,13783,Marketing,West,1,322,16414
2023-06-05,22008,23459,Finance,South,4,110,-1451
2021-09-10,22962,19456,Operations,East,1,111,3506
2021-10-04,18012,29156,HR,West,5,471,-11144
2020-01-23,30166,18140,Marketing,East,3,412,12026
2023-09-12,28628,15863,Sales,East,5,1,12765
2023-03-23,19849,20225,Finance,West,3,480,-376
2021-09-10,23767,23406,HR,North,5,140,361
